time_stamp,x,y,z,qw,qx,qy,qz
1.75897e+09,0.0152125,-0.00883595,-0.00400849,0.999998,-0.000155211,-0.00168517,0.00124546
1.75897e+09,0.0148347,-0.00892037,-0.00405534,0.999998,-0.00013572,-0.00169334,0.00109189
1.75897e+09,0.0146863,-0.0098285,-0.00383363,0.999998,-0.000141912,-0.00153597,0.00146279
1.75897e+09,0.013918,-0.00838771,-0.00394016,0.999998,-0.000199046,-0.00145246,0.00110072
1.75897e+09,0.0134252,-0.00811771,-0.00511151,0.999999,1.65383e-05,-0.00137032,0.000988106
1.75897e+09,0.0119332,-0.00665813,-0.00388987,0.999998,-2.60293e-05,-0.00145499,0.00104922
1.75897e+09,0.01196,-0.00660599,-0.00354412,0.999999,-9.75589e-05,-0.00148687,0.000880281
1.75897e+09,0.0120568,-0.00611349,-0.00352791,0.999998,2.49565e-05,-0.00147088,0.00101929
1.75897e+09,0.0124797,-0.00660939,-0.00434986,0.999998,0.000115203,-0.00114275,0.00137285
1.75897e+09,0.012613,-0.0060719,-0.00519185,0.999998,8.99208e-05,-0.00133532,0.0011918
1.75897e+09,0.0131604,-0.0063073,-0.00606604,0.999998,0.000229988,-0.00168559,0.00104064
1.75897e+09,0.0129697,-0.00597734,-0.00563549,0.999999,0.000245423,-0.00118673,0.00119578
1.75897e+09,0.0132299,-0.00717676,-0.00622664,0.999998,0.000185244,-0.00166221,0.000696327
1.75897e+09,0.0136799,-0.00817917,-0.0057053,0.999999,0.000122322,-0.00140085,0.000999968
1.75897e+09,0.0138239,-0.00808524,-0.00502902,0.999998,0.000145134,-0.00152748,0.00101563
1.75897e+09,0.0149696,-0.00856799,-0.00524834,0.999998,0.000365788,-0.00175415,0.00118351
1.75897e+09,0.015155,-0.00806655,-0.00427257,0.999998,-1.80956e-05,-0.00164029,0.00105603
1.75897e+09,0.0144043,-0.00851795,-0.00360464,0.999998,-6.10988e-05,-0.00141952,0.00145215
1.75897e+09,0.0142491,-0.00814908,-0.00321312,0.999998,-0.000281846,-0.00159697,0.00101326
1.75897e+09,0.0133674,-0.0075346,-0.00348572,0.999998,-4.83628e-05,-0.0016025,0.00118596
1.75897e+09,0.0127359,-0.00814164,-0.00401447,0.999998,-0.000249841,-0.00137686,0.00111053
1.75897e+09,0.0127095,-0.00837465,-0.00430576,0.999998,-6.84103e-05,-0.00153303,0.000913023
1.75897e+09,0.0132561,-0.0075392,-0.00512711,0.999998,-0.00010685,-0.00159375,0.00109086
1.75897e+09,0.0141156,-0.00753003,-0.00554254,0.999998,0.000128633,-0.00167878,0.00102099
1.75897e+09,0.0144716,-0.00814324,-0.00452161,0.999998,-1.97847e-05,-0.00148827,0.00111583
1.75897e+09,0.0142809,-0.007569,-0.00480407,0.999998,0.000125137,-0.00140569,0.00140671
1.75897e+09,0.0127575,-0.00769797,-0.00520884,0.999999,0.000182998,-0.00130343,0.00103979
1.75897e+09,0.0129716,-0.00700178,-0.00440635,0.999998,4.40113e-05,-0.00148452,0.0010767
1.75897e+09,0.0119223,-0.00793439,-0.00449535,0.999999,0.000153047,-0.00139854,0.000706362
1.75897e+09,0.0130739,-0.00813201,-0.00447049,0.999998,-3.73707e-05,-0.00170584,0.00103714
1.75897e+09,0.0136786,-0.00892904,-0.00459985,0.999998,-5.52042e-05,-0.00176814,0.00113011
1.75897e+09,0.0142889,-0.00889369,-0.00453481,0.999998,-0.000116509,-0.00150335,0.00137057
1.75897e+09,0.0146092,-0.00848615,-0.00480371,0.999998,0.000123741,-0.00164706,0.00100786
1.75897e+09,0.0154353,-0.00842143,-0.00491651,0.999998,-0.000139916,-0.00173157,0.00115477
1.75897e+09,0.0142567,-0.00730864,-0.005017,0.999998,1.49148e-05,-0.00135107,0.00115563
1.75897e+09,0.0137534,-0.00789103,-0.00443999,0.999998,-0.000196927,-0.00158605,0.00120682
1.75897e+09,0.0134054,-0.00870111,-0.00460943,0.999998,8.57621e-05,-0.00150409,0.000910941
1.75897e+09,0.0140212,-0.00957866,-0.00436463,0.999998,-9.20309e-05,-0.00174784,0.00113909
1.75897e+09,0.0138803,-0.00836187,-0.00446084,0.999998,-6.11547e-05,-0.00150637,0.00109978
1.75897e+09,0.0139288,-0.0090637,-0.00477354,0.999998,4.0993e-06,-0.00157457,0.00122108
1.75897e+09,0.0136613,-0.00801293,-0.0041867,0.999998,-5.03943e-05,-0.00155574,0.00103257
1.75897e+09,0.0128677,-0.00787686,-0.00457943,0.999998,-0.000145324,-0.00141911,0.00114164
1.75897e+09,0.0136651,-0.00693424,-0.0046651,0.999998,0.00011198,-0.00144331,0.00110842
1.75897e+09,0.013347,-0.00743092,-0.00525759,0.999998,2.43838e-05,-0.00141554,0.00105036
1.75897e+09,0.0141482,-0.00716926,-0.00504971,0.999998,9.06415e-05,-0.00164675,0.00130862
1.75897e+09,0.0131931,-0.00837,-0.00562791,0.999999,0.000147847,-0.00137086,0.000717252
1.75897e+09,0.013253,-0.00713526,-0.00436487,0.999998,-3.93618e-05,-0.00152995,0.00118861
1.75897e+09,0.0128307,-0.00788755,-0.00521703,0.999998,5.73304e-05,-0.00159311,0.000921245
1.75897e+09,0.0147859,-0.00910747,-0.00484792,0.999998,0.000145689,-0.00160422,0.00134452
1.75897e+09,0.0152287,-0.00979138,-0.00537107,0.999998,-2.11161e-05,-0.00177923,0.000926305
1.75897e+09,0.0158186,-0.0101843,-0.00432391,0.999998,-0.000228126,-0.00177896,0.0011477
1.75897e+09,0.014275,-0.00912409,-0.00391193,0.999998,-0.000171548,-0.00137517,0.00122903
1.75897e+09,0.0142899,-0.0081615,-0.00341154,0.999998,-0.0001991,-0.00164493,0.00125846
1.75897e+09,0.0131468,-0.00685323,-0.00352212,0.999998,-2.26133e-05,-0.00149112,0.00108532
1.75897e+09,0.0131839,-0.00730066,-0.00383568,0.999998,-0.000128759,-0.00150707,0.00111616
1.75897e+09,0.0130509,-0.00703751,-0.00332601,0.999998,-0.000141447,-0.00173023,0.000986077
1.75897e+09,0.0129171,-0.00736073,-0.00304507,0.999998,-0.000159431,-0.00139533,0.001243
1.75897e+09,0.0132647,-0.00729588,-0.00407599,0.999998,0.000195502,-0.0013735,0.00109654
1.75897e+09,0.0124211,-0.00734932,-0.00488104,0.999999,0.000130833,-0.0012591,0.000985728
1.75897e+09,0.0122295,-0.00782859,-0.00522487,0.999998,3.55552e-05,-0.00129914,0.00127043
1.75897e+09,0.0127537,-0.00689321,-0.00609341,0.999998,0.000351569,-0.00153588,0.00105544
1.75897e+09,0.0129067,-0.00779931,-0.00521527,0.999998,0.000196028,-0.00140383,0.00107811
1.75897e+09,0.0124221,-0.00827444,-0.00516502,0.999998,0.000110047,-0.0016007,0.000841433
1.75897e+09,0.0134449,-0.00844997,-0.00443161,0.999998,0.000205115,-0.0014637,0.00121201
1.75897e+09,0.0146401,-0.00818139,-0.00455241,0.999998,-0.000120747,-0.0017718,0.001047
1.75897e+09,0.016122,-0.00774268,-0.0049278,0.999997,0.000177986,-0.00186146,0.00126144
1.75897e+09,0.0157128,-0.00671119,-0.00383642,0.999998,0.000170272,-0.00173607,0.00116911
1.75897e+09,0.0145726,-0.00837034,-0.00344625,0.999998,5.88364e-06,-0.001578,0.00107592
1.75897e+09,0.0140244,-0.007773,-0.00297196,0.999998,-0.000247055,-0.00162194,0.0011886
1.75897e+09,0.0141237,-0.00909466,-0.00333568,0.999998,-3.11269e-06,-0.00171264,0.00116763
1.75897e+09,0.0141539,-0.00880547,-0.00409999,0.999998,-0.000164028,-0.00157253,0.00131378
1.75897e+09,0.0143456,-0.0091656,-0.00488824,0.999998,-5.37973e-05,-0.00174003,0.00104391
1.75897e+09,0.0129804,-0.00840487,-0.00534987,0.999998,1.5381e-06,-0.00143889,0.00104021
1.75897e+09,0.0139675,-0.00791501,-0.00575397,0.999998,-1.44933e-05,-0.00171335,0.00107888
1.75897e+09,0.0141955,-0.00779869,-0.00558589,0.999998,0.000138436,-0.00154959,0.00128618
1.75897e+09,0.0136235,-0.00754611,-0.00477709,0.999998,-3.82157e-05,-0.00141733,0.00115417
1.75897e+09,0.0133826,-0.00733295,-0.00486251,0.999999,0.000165,-0.00130293,0.00110509
1.75897e+09,0.012538,-0.00628744,-0.00520849,0.999999,0.000264257,-0.00141251,0.000948145
1.75897e+09,0.012784,-0.00714992,-0.00592086,0.999998,0.000382703,-0.00160798,0.00114011
1.75897e+09,0.0127087,-0.007004,-0.00494638,0.999998,0.000190018,-0.0014993,0.00123734
1.75897e+09,0.0132602,-0.00852372,-0.00522942,0.999998,4.94058e-05,-0.00180903,0.00108346
1.75897e+09,0.014336,-0.00784601,-0.00458155,0.999998,3.65528e-05,-0.0017166,0.00115923
1.75897e+09,0.0157096,-0.00874309,-0.0050004,0.999998,0.000143782,-0.00194928,0.000872586
1.75897e+09,0.0166723,-0.00923209,-0.0048225,0.999998,-0.000107192,-0.00197724,0.00102016
1.75897e+09,0.0151123,-0.00914713,-0.0051912,0.999998,4.76446e-05,-0.00176513,0.00100616
1.75897e+09,0.0138706,-0.00834866,-0.00448693,0.999998,-1.26493e-05,-0.00158739,0.00114719
1.75897e+09,0.0132616,-0.00736131,-0.00490131,0.999998,3.53536e-05,-0.00163928,0.00100343
1.75897e+09,0.0127231,-0.00802831,-0.00453013,0.999998,-8.49937e-05,-0.00161042,0.00124194
1.75897e+09,0.0121999,-0.00716166,-0.00409243,0.999998,-6.26657e-06,-0.00145443,0.00112427
1.75897e+09,0.0128568,-0.00787642,-0.00505448,0.999998,5.10775e-05,-0.00142348,0.00130377
1.75897e+09,0.0135052,-0.00825268,-0.00531123,0.999998,0.000169401,-0.00155317,0.00116535
1.75897e+09,0.0142767,-0.00816479,-0.00514934,0.999998,-8.75947e-05,-0.00152856,0.0013692
1.75897e+09,0.0137633,-0.00706165,-0.00496294,0.999998,0.000233264,-0.00151587,0.00125252
1.75897e+09,0.0126307,-0.00813578,-0.00487696,0.999998,-9.0275e-05,-0.00151268,0.00116632
1.75897e+09,0.0119665,-0.00680456,-0.00462125,0.999998,9.63919e-05,-0.00144769,0.00103076
1.75897e+09,0.0130907,-0.00765179,-0.00503682,0.999998,0.000201756,-0.00155814,0.000942215
1.75897e+09,0.0140947,-0.00691305,-0.00374694,0.999998,-0.000101543,-0.00168386,0.00115848
1.75897e+09,0.0151804,-0.00783345,-0.00468808,0.999998,-0.000121459,-0.00188957,0.00113503
1.75897e+09,0.0148969,-0.00849116,-0.00408926,0.999998,-0.000108135,-0.00168215,0.00142015
1.75897e+09,0.0144084,-0.00947078,-0.00459101,0.999998,-1.64646e-05,-0.00179925,0.000918018
1.75897e+09,0.0150927,-0.00989536,-0.00486069,0.999997,-0.000113074,-0.00189073,0.00135068
1.75897e+09,0.0149802,-0.00935157,-0.00510174,0.999998,-0.000182906,-0.00165614,0.00109338
1.75897e+09,0.0150848,-0.00973673,-0.00408777,0.999998,-0.000135511,-0.00161192,0.0010837
1.75897e+09,0.0145601,-0.00932444,-0.00378648,0.999998,-0.000218043,-0.00158962,0.000811438
1.75897e+09,0.0139532,-0.00818843,-0.00388152,0.999998,-0.000136783,-0.00159416,0.00107594
1.75897e+09,0.012879,-0.00656788,-0.0032462,0.999998,-0.000124767,-0.00144218,0.00118397
1.75897e+09,0.0128098,-0.00674142,-0.00372609,0.999998,-0.000202166,-0.00147749,0.00115419
1.75897e+09,0.0126591,-0.00626465,-0.00393354,0.999998,8.68505e-05,-0.00133987,0.00109505
1.75897e+09,0.0127161,-0.00822516,-0.00362163,0.999999,-0.000143466,-0.00128345,0.000950786
1.75897e+09,0.0134095,-0.00873178,-0.0043285,0.999998,-0.000180637,-0.0014619,0.00112406
1.75897e+09,0.0126827,-0.00861119,-0.00508139,0.999998,0.00011625,-0.00137353,0.00108854
1.75897e+09,0.0127826,-0.00916123,-0.00504318,0.999999,-8.58958e-05,-0.00122813,0.00104464
1.75897e+09,0.0124896,-0.00884214,-0.00481641,0.999999,4.44662e-05,-0.00156062,0.000653001
1.75897e+09,0.0139697,-0.00872093,-0.0047633,0.999998,9.91254e-05,-0.00168671,0.00117787
1.75897e+09,0.014436,-0.0083236,-0.00490537,0.999998,-4.12603e-05,-0.00169017,0.000933657
1.75897e+09,0.015578,-0.00840091,-0.00588157,0.999998,0.000254642,-0.00174172,0.00108233
1.75897e+09,0.0165849,-0.00828345,-0.00474319,0.999998,-3.15246e-05,-0.00178009,0.0011144
1.75897e+09,0.0162147,-0.00791183,-0.00466078,0.999997,0.000268454,-0.00182811,0.00134361
1.75897e+09,0.0154507,-0.00834334,-0.00361778,0.999998,-0.000156074,-0.00172111,0.00111301
1.75897e+09,0.013656,-0.00835432,-0.00423018,0.999998,0.000186413,-0.00163923,0.00109339
1.75897e+09,0.0134482,-0.00743801,-0.00401654,0.999998,-0.000183266,-0.00146641,0.00104374
1.75897e+09,0.0135719,-0.0077994,-0.00466695,0.999998,4.36633e-05,-0.00174876,0.00107653
1.75897e+09,0.0134709,-0.00737567,-0.00450605,0.999998,1.91744e-06,-0.00166994,0.000917897
1.75897e+09,0.0133573,-0.00738864,-0.00470988,0.999998,-5.59391e-05,-0.00166606,0.00127041
1.75897e+09,0.0131684,-0.00778065,-0.00515919,0.999998,8.83285e-05,-0.00152813,0.00105217
1.75897e+09,0.0136792,-0.0072873,-0.00502479,0.999998,3.29643e-05,-0.00168531,0.00101744
1.75897e+09,0.0139363,-0.00794414,-0.0057497,0.999998,1.92534e-05,-0.00147518,0.0011435
1.75897e+09,0.0142531,-0.00736597,-0.00585728,0.999998,0.000117437,-0.00156417,0.0010708
1.75897e+09,0.0140702,-0.00773368,-0.00647129,0.999998,0.000114095,-0.00136531,0.00114478
1.75897e+09,0.0139469,-0.00641541,-0.00580514,0.999998,0.000164307,-0.00145025,0.00119377
1.75897e+09,0.0136085,-0.00756551,-0.00533577,0.999998,0.000151903,-0.00163994,0.000792981
1.75897e+09,0.0143677,-0.0078251,-0.0045363,0.999998,-1.5443e-05,-0.00187306,0.00119835
1.75897e+09,0.0151278,-0.00816092,-0.00519068,0.999998,1.51315e-05,-0.00173609,0.000926339
1.75897e+09,0.0156275,-0.00772286,-0.0046207,0.999998,7.61201e-06,-0.00158152,0.00124836
1.75897e+09,0.0154524,-0.0083089,-0.00491668,0.999998,-4.84263e-07,-0.00172038,0.00117301
1.75897e+09,0.0150875,-0.0087881,-0.00463916,0.999998,-6.75356e-05,-0.00180071,0.00106308
1.75897e+09,0.0145371,-0.00853571,-0.00494421,0.999998,-4.10949e-06,-0.00158617,0.00103646
1.75897e+09,0.0153722,-0.00972944,-0.00523613,0.999998,-0.000120808,-0.00183095,0.00102581
1.75897e+09,0.0139353,-0.00947348,-0.00469061,0.999998,1.48069e-06,-0.00162151,0.000989147
1.75897e+09,0.0134786,-0.0092599,-0.00473235,0.999998,-9.94749e-05,-0.00149323,0.00127123
1.75897e+09,0.0123399,-0.00791099,-0.00405365,0.999998,-0.000180166,-0.00144706,0.00118231
1.75897e+09,0.0130036,-0.00770351,-0.00446338,0.999998,1.48747e-05,-0.00143435,0.00109189
1.75897e+09,0.0131237,-0.00550343,-0.00486083,0.999998,0.000264239,-0.00139354,0.0010674
1.75897e+09,0.012851,-0.00597995,-0.00514015,0.999998,0.000244911,-0.00144599,0.00100827
1.75897e+09,0.0127195,-0.00490508,-0.00547861,0.999998,0.000501152,-0.00151061,0.00107074
1.75897e+09,0.0124268,-0.00666015,-0.0065847,0.999998,0.000421607,-0.00129533,0.00111547
1.75897e+09,0.0129129,-0.00691866,-0.0046582,0.999998,7.32789e-05,-0.00153677,0.000947104
1.75897e+09,0.0131514,-0.00814161,-0.0065479,0.999998,0.000293104,-0.00168002,0.000971247
1.75897e+09,0.0153846,-0.0087573,-0.00594312,0.999998,0.000220117,-0.00172944,0.00122173
1.75897e+09,0.0159295,-0.00889892,-0.00567477,0.999998,-5.55526e-05,-0.00185912,0.00108885
1.75897e+09,0.0170269,-0.00853743,-0.00469174,0.999998,0.000109098,-0.00191556,0.00111668
1.75897e+09,0.0150869,-0.00824555,-0.00505544,0.999998,-2.04649e-05,-0.00151501,0.000872222
1.75897e+09,0.0161238,-0.00920051,-0.00483998,0.999998,-0.000111047,-0.00179843,0.00126087
1.75897e+09,0.0147316,-0.00881801,-0.00465093,0.999998,-6.13317e-05,-0.00172561,0.000879421
1.75897e+09,0.014626,-0.00946218,-0.00525427,0.999998,-5.09136e-05,-0.00173185,0.00129493
1.75897e+09,0.0134719,-0.00833023,-0.00500901,0.999998,-0.000166651,-0.00170804,0.000955558
1.75897e+09,0.0132957,-0.00775351,-0.00438406,0.999998,-0.000230664,-0.00161564,0.00130732
1.75897e+09,0.0136869,-0.00708023,-0.00494115,0.999998,7.24947e-05,-0.00143598,0.000980405
1.75897e+09,0.014008,-0.00775318,-0.0050022,0.999998,5.36515e-05,-0.00150819,0.00124766
1.75897e+09,0.0141755,-0.00811961,-0.0041377,0.999998,-0.000159004,-0.00167038,0.00103361
1.75897e+09,0.0135127,-0.0079484,-0.00450712,0.999998,3.57924e-05,-0.00139483,0.00117138
1.75897e+09,0.0133848,-0.00759269,-0.00446855,0.999999,-3.90161e-05,-0.00136766,0.00103721
1.75897e+09,0.013257,-0.00802445,-0.0046543,0.999998,7.59299e-05,-0.00157886,0.000939658
1.75897e+09,0.013622,-0.00731157,-0.00540172,0.999998,0.000184906,-0.00157042,0.000922419
1.75897e+09,0.0141581,-0.00786075,-0.00533581,0.999998,6.42527e-05,-0.0018472,0.000779249
1.75897e+09,0.015856,-0.00843823,-0.00596805,0.999998,6.73085e-05,-0.00193814,0.00108461
1.75897e+09,0.015232,-0.00801573,-0.00539255,0.999998,0.000139882,-0.00168483,0.00120807
1.75897e+09,0.0155045,-0.00929432,-0.00536459,0.999998,0.000102544,-0.00168334,0.00124585
1.75897e+09,0.0155032,-0.00864409,-0.00455113,0.999998,-0.000138665,-0.00178932,0.00092247
1.75897e+09,0.0143907,-0.00901526,-0.00387681,0.999998,-8.09537e-05,-0.00164172,0.00117102
1.75897e+09,0.0140973,-0.00848481,-0.00388672,0.999998,-0.000257717,-0.00174714,0.00111304
1.75897e+09,0.0132779,-0.00844639,-0.00389419,0.999998,-9.49894e-05,-0.00160089,0.00101867
1.75897e+09,0.0127949,-0.00739258,-0.00413496,0.999998,-0.000142199,-0.00141503,0.00119436
1.75897e+09,0.0132915,-0.00668469,-0.00392014,0.999998,0.000119973,-0.0017253,0.00120629
1.75897e+09,0.0141654,-0.00631539,-0.00494189,0.999998,9.17499e-05,-0.00155203,0.00116759
1.75897e+09,0.0144925,-0.00615419,-0.00513796,0.999998,5.85461e-05,-0.00169963,0.00106356
1.75897e+09,0.0138543,-0.00786629,-0.00495565,0.999998,1.94951e-05,-0.00144529,0.00136186
1.75897e+09,0.0139296,-0.0074155,-0.0051661,0.999998,0.000150299,-0.0016161,0.00118429
1.75897e+09,0.0125564,-0.00772553,-0.00528335,0.999998,4.2274e-05,-0.00135142,0.00114308
1.75897e+09,0.0128478,-0.00812961,-0.00539451,0.999998,-0.000138621,-0.00176191,0.00128956
1.75897e+09,0.0131773,-0.00931695,-0.00560176,0.999998,3.54478e-05,-0.0016338,0.000853061
1.75897e+09,0.0149896,-0.00911926,-0.00534135,0.999998,-4.53481e-05,-0.00171814,0.00121197
1.75897e+09,0.0159297,-0.00978455,-0.00616188,0.999997,0.00019763,-0.00192649,0.00115999
1.75897e+09,0.016505,-0.00918847,-0.00560887,0.999997,-9.2011e-06,-0.00189372,0.00123188
1.75897e+09,0.0158121,-0.00850846,-0.00534703,0.999998,0.000174605,-0.00157569,0.00109164
1.75897e+09,0.0163594,-0.00819029,-0.00491862,0.999997,-1.59565e-05,-0.00192087,0.0012161
1.75897e+09,0.0157232,-0.00802101,-0.00462527,0.999998,-0.000150606,-0.00188108,0.00118175
1.75897e+09,0.0152951,-0.00851242,-0.00513167,0.999998,-0.000136402,-0.00191759,0.00108715
1.75897e+09,0.0137439,-0.00871929,-0.00434557,0.999998,-1.73452e-05,-0.0013475,0.00115724
1.75897e+09,0.0127653,-0.00960162,-0.00403344,0.999998,-0.000192569,-0.00155614,0.00110381
1.75897e+09,0.0131416,-0.00763778,-0.00417077,0.999998,-0.000194192,-0.0016194,0.000918002
1.75897e+09,0.0133676,-0.0082623,-0.00454083,0.999998,8.25629e-06,-0.00157084,0.0010949
1.75897e+09,0.0131927,-0.00729284,-0.00459439,0.999998,2.62727e-05,-0.00153991,0.000869965
1.75897e+09,0.0135049,-0.00839953,-0.00567331,0.999998,-2.61639e-05,-0.001441,0.00113652
1.75897e+09,0.0127559,-0.0073652,-0.00510637,0.999998,0.000243966,-0.00144234,0.00124731
1.75897e+09,0.0128773,-0.00868892,-0.00522353,0.999998,0.000214023,-0.00148225,0.00122959
1.75897e+09,0.0142983,-0.00739477,-0.00406708,0.999998,9.7851e-05,-0.00168352,0.00107192
1.75897e+09,0.0137664,-0.00782605,-0.00418007,0.999998,1.31301e-06,-0.00155631,0.000901392
1.75897e+09,0.0136446,-0.00731045,-0.00312439,0.999998,-6.64842e-05,-0.00140252,0.00129457
1.75897e+09,0.0135412,-0.00797366,-0.00324375,0.999998,-6.68916e-05,-0.00169075,0.00109982
1.75897e+09,0.0153717,-0.00870798,-0.00428002,0.999997,4.08926e-06,-0.00177858,0.00152355
1.75897e+09,0.0153198,-0.00998722,-0.00472675,0.999998,-3.70827e-05,-0.00157731,0.000968006
1.75897e+09,0.0148805,-0.00950983,-0.00457814,0.999998,-9.87605e-05,-0.00156135,0.00117674
1.75897e+09,0.0138762,-0.00892953,-0.00457445,0.999998,-6.61837e-05,-0.00155874,0.000939182
1.75897e+09,0.0146233,-0.00988984,-0.00421422,0.999997,-0.000350213,-0.00187551,0.00131569
1.75897e+09,0.013003,-0.00830484,-0.00435196,0.999998,4.32359e-06,-0.00172483,0.000880033
1.75897e+09,0.0140091,-0.00779501,-0.00516382,0.999998,0.000127443,-0.00151918,0.00111822
1.75897e+09,0.0131567,-0.00705083,-0.00499008,0.999998,0.000170867,-0.0015193,0.00109316
1.75897e+09,0.013374,-0.00789872,-0.00552936,0.999998,-3.00541e-05,-0.00171958,0.00114717
1.75897e+09,0.0135139,-0.006994,-0.00554253,0.999998,4.50966e-05,-0.00168051,0.000999082
1.75897e+09,0.0130938,-0.00755233,-0.00613065,0.999998,0.000214896,-0.00158794,0.00105168
1.75897e+09,0.0113275,-0.00756614,-0.00497579,0.999999,4.02734e-05,-0.00129997,0.00104944
1.75897e+09,0.0117772,-0.00785051,-0.00501617,0.999998,0.000113343,-0.00168536,0.000976856
1.75897e+09,0.0129349,-0.00779969,-0.00584083,0.999998,0.000173737,-0.00187878,0.000870598
1.75897e+09,0.0133245,-0.00762714,-0.00518711,0.999998,-4.11852e-05,-0.00174024,0.000850262
1.75897e+09,0.0147335,-0.00847719,-0.00603249,0.999998,0.000172657,-0.00193125,0.000898987
1.75897e+09,0.0154812,-0.00848138,-0.0053663,0.999998,-3.84842e-05,-0.00183189,0.00102519
1.75897e+09,0.014699,-0.00816904,-0.005206,0.999998,0.000202916,-0.00176733,0.00106479
1.75897e+09,0.0146865,-0.00759235,-0.00410489,0.999998,-3.79709e-05,-0.00169495,0.000905302
1.75897e+09,0.0140541,-0.00820932,-0.00413974,0.999998,4.686e-05,-0.00167415,0.000821474
1.75897e+09,0.0131772,-0.00808327,-0.00339182,0.999998,-0.000205354,-0.00165119,0.000904387
1.75897e+09,0.012733,-0.00849015,-0.00358892,0.999998,2.0152e-05,-0.00179301,0.000984609
1.75897e+09,0.0125677,-0.0082068,-0.00401762,0.999998,-0.000232442,-0.00149905,0.000905916
1.75897e+09,0.0127105,-0.00682514,-0.00500802,0.999997,0.000141262,-0.00188341,0.00121897
1.75897e+09,0.0121741,-0.00630758,-0.00474692,0.999999,0.000124889,-0.00143822,0.000929544
1.75897e+09,0.0130388,-0.00607651,-0.00449567,0.999998,8.21371e-05,-0.0017296,0.000943765
1.75897e+09,0.0127761,-0.0066846,-0.00423386,0.999998,1.49087e-05,-0.00174183,0.00108731
1.75897e+09,0.0127062,-0.00723922,-0.00487617,0.999998,-5.14926e-05,-0.00162991,0.00090238
1.75897e+09,0.0113716,-0.00836619,-0.00453334,0.999999,0.000100856,-0.00104211,0.00117215
1.75897e+09,0.0124197,-0.00829358,-0.00465592,0.999998,2.54849e-05,-0.00160415,0.00110235
1.75897e+09,0.0121417,-0.00972526,-0.00473917,0.999998,0.000170582,-0.00167439,0.00098255
1.75897e+09,0.0127195,-0.00858561,-0.00395221,0.999998,-0.000343869,-0.00166762,0.00111781
1.75897e+09,0.0126164,-0.00852097,-0.00472881,0.999998,0.000110332,-0.00177577,0.00132556
1.75897e+09,0.0136118,-0.00896905,-0.00465462,0.999998,-0.000180537,-0.0016497,0.00100372
1.75897e+09,0.0144073,-0.00931764,-0.00550315,0.999998,8.31032e-06,-0.00185652,0.00103045
1.75897e+09,0.0141978,-0.00873445,-0.00455827,0.999998,-0.00010847,-0.0017506,0.000973154
1.75897e+09,0.0129726,-0.00828987,-0.00494924,0.999998,-6.47915e-05,-0.00159496,0.00103411
1.75897e+09,0.0126976,-0.00845455,-0.00505369,0.999998,-3.35778e-05,-0.00172734,0.00094773
1.75897e+09,0.0125881,-0.00871291,-0.00457572,0.999998,-4.51441e-05,-0.00146666,0.00117782
1.75897e+09,0.0127885,-0.00951314,-0.00428638,0.999998,-0.000133685,-0.00155004,0.00112762
1.75897e+09,0.0128456,-0.00751656,-0.00464915,0.999998,-9.74868e-05,-0.00152605,0.00118974
1.75897e+09,0.0128079,-0.00794941,-0.00475734,0.999998,-1.41754e-05,-0.00164294,0.00116005
1.75897e+09,0.012392,-0.00751608,-0.00380423,0.999998,-8.59728e-05,-0.00174057,0.000835618
1.75897e+09,0.0125153,-0.0084255,-0.00351347,0.999998,-0.000251269,-0.00158988,0.00103015
1.75897e+09,0.0113622,-0.00759718,-0.00383865,0.999999,-1.83526e-05,-0.00127868,0.00102624
1.75897e+09,0.0114951,-0.00831663,-0.00505899,0.999998,4.10664e-05,-0.00146751,0.00122961
1.75897e+09,0.0118371,-0.00720662,-0.00447388,0.999999,-5.46865e-05,-0.00159425,0.000669056
1.75897e+09,0.0122738,-0.00724321,-0.00512576,0.999998,-6.01688e-05,-0.00165763,0.00101361
1.75897e+09,0.0136599,-0.00787152,-0.00458671,0.999998,-4.63373e-05,-0.00175832,0.00118931
1.75897e+09,0.0143024,-0.00907673,-0.00472883,0.999998,-0.000186349,-0.00187523,0.000875843
1.75897e+09,0.0154938,-0.00875128,-0.00438437,0.999997,5.3832e-06,-0.00196492,0.00124827
1.75897e+09,0.0147202,-0.00918492,-0.00447716,0.999998,-6.13029e-05,-0.00183714,0.000960012
1.75897e+09,0.0142701,-0.00917932,-0.00419674,0.999998,-5.89688e-05,-0.00164915,0.00117346
1.75897e+09,0.0132878,-0.00876281,-0.00396632,0.999998,-0.000267189,-0.0017198,0.000786128
1.75897e+09,0.0130623,-0.00918429,-0.00392161,0.999998,-0.000216834,-0.00153351,0.00127484
1.75897e+09,0.0128241,-0.00861855,-0.00434182,0.999998,-8.68045e-05,-0.00188292,0.000964532
1.75897e+09,0.0127351,-0.00874614,-0.00471677,0.999998,-2.4346e-05,-0.00157424,0.0012417
1.75897e+09,0.0129449,-0.00806385,-0.00423402,0.999998,-0.00015702,-0.00165033,0.0009247
1.75897e+09,0.0129136,-0.00759724,-0.0053548,0.999998,8.26663e-05,-0.00179545,0.000966813
1.75897e+09,0.0132596,-0.00731101,-0.00522972,0.999998,-1.16127e-05,-0.00163664,0.00134044
1.75897e+09,0.0139994,-0.00813646,-0.00517412,0.999998,-5.21832e-05,-0.00158942,0.00124219
