x,y,z,r,p,y
0.0450037,-0.0237944,-0.0113219,177.021,-179.65,-179.774
0.0428928,-0.0250742,-0.00720268,176.957,-179.845,-179.976
0.0443431,-0.0244923,-0.0049315,177.073,-179.711,-179.898
0.042689,-0.024372,-0.0081813,177.038,-179.683,-179.936
0.0436531,-0.0218391,-0.00523759,176.87,-179.526,179.98
0.0463991,-0.0210215,-0.0113488,176.993,-179.725,-179.968
0.0416652,-0.0226665,-0.00765625,176.977,-179.735,-179.971
0.0456129,-0.0257807,-0.0153465,177.008,-179.694,-179.898
0.0438525,-0.0207704,-0.0125644,176.961,-179.639,-179.873
0.0421285,-0.0227135,-0.0103928,177.143,-179.525,-179.858
0.0468513,-0.023778,-0.00963272,177.116,-179.659,-179.809
0.0482649,-0.0277208,-0.00879646,177.17,-179.57,-179.813
0.0466825,-0.0264579,-0.00741618,177.033,-179.704,-179.914
0.0444449,-0.027827,-0.00628045,177.058,-179.617,-179.887
0.0442475,-0.0233837,-0.00351603,177.097,-179.739,-179.953
0.040899,-0.0243158,-0.00283231,177.008,-179.563,-179.909
0.0371233,-0.0236719,-0.00511891,176.986,-179.65,-179.936
0.0350986,-0.0228988,-0.00261966,176.96,-179.753,-179.936
0.0361017,-0.0224654,-0.0019531,176.911,-179.62,-179.907
0.0414971,-0.023075,-0.00668356,177.006,-179.722,-179.838
0.0399387,-0.0245489,-0.00803569,176.914,-179.7,-179.887
0.0466651,-0.0256698,-0.011345,177.013,-179.584,-17
0.01
0.0461838,-0.030464,-0.0137136,177.089,-179.663,-179.876
0.0478198,-0.0289422,-0.015447,177.029,-179.566,-179.859
0.0485406,-0.0268558,-0.0163778,177.052,-179.66,-179.938
0.0466503,-0.0236815,-0.0138509,177.075,-179.607,-179.919
0.0480624,-0.0236234,-0.0149557,177.041,-179.571,-179.814
0.0458286,-0.0217486,-0.0136157,177.058,-179.598,-179.855
0.0438891,-0.0250217,-0.00816555,177.092,-179.763,-179.909
0.043151,-0.0296565,-0.0100355,177.107,-179.561,-179.859
0.0411349,-0.0287941,-0.0103971,177.028,-179.657,-179.892
0.0434674,-0.0299949,-0.0151477,177.057,-179.577,-179.824
0.043406,-0.0276184,-0.0139988,176.989,-179.638,-179.918
0.0436686,-0.0273576,-0.0122408,177.044,-179.65,-179.873
0.0460738,-0.023554,-0.0116754,177.135,-179.672,-179.856
0.0420928,-0.0231388,-0.0112251,177.007,-179.494,-179.846
0.0408289,-0.0209542,-0.000531946,177.021,-179.71,-179.884
0.0367755,-0.0219043,0.00014415,177.06,-179.763,-179.899
0.0406473,-0.0214273,-0.00721606,176.996,-179.694,-179.903
0.0446675,-0.0239778,-0.0118538,177.164,-179.687,-179.8
0.0384723,-0.0201071,-0.0118917,177.075,-179.701,-179.88
0.0389657,-0.0200423,-0.00702458,177.006,-179.788,-179.867
0.0376726,-0.0178481,-0.00741832,177.038,-179.67,-179.881
0.0362984,-0.0213622,-0.00800156,176.941,-179.65,-179.914
0.0390737,-0.0225737,-0.00992448,176.974,-179.75,-179.854
0.0411944,-0.0208971,-0.0143386,176.999,-179.599,-179.788
0.0385117,-0.0224287,-0.0177297,176.874,-179.64,-179.919
0.0446423,-0.0219978,-0.0188148,177.049,-179.516,-179.805
0.0459579,-0.0245297,-0.014745,177.042,-179.572,-179.838
0.0501885,-0.0259919,-0.0106614,177,-179.649,-179.886
0.0545811,-0.0283386,-0.00550509,177.092,-179.629,-179.806
0.0523433,-0.0259266,-0.00161085,176.969,-179.696,-179.975
0.0480095,-0.0213461,0.00342159,176.999,-179.602,-179.903
0.0454052,-0.0201153,0.00029477,176.947,-179.729,179.969
0.0433607,-0.0220329,-0.00215997,177.051,-179.54,-179.937
0.0413246,-0.0240427,-0.010899,177.032,-179.637,-179.942
0.0400291,-0.0246244,-0.0137137,176.988,-179.526,179.986
0.0389343,-0.0267616,-0.0152496,176.978,-179.62,-179.843
0.0381174,-0.0270632,-0.0179558,177.121,-179.68,-179.826
0.0390151,-0.0255358,-0.0102272,176.975,-179.802,-179.922
0.0360344,-0.0235041,-0.00624116,176.993,-179.736,-179.9
0.0372778,-0.0218134,-0.00389587,177.057,-179.648,-179.882
0.0386932,-0.0239754,-0.00673675,177.035,-179.593,-179.87
0.044214,-0.0253679,-0.00960092,177.107,-179.689,-179.854
0.0404288,-0.0293779,-0.00931964,176.985,-179.567,-179.934
0.0396581,-0.0287052,-0.0101079,177.066,-179.655,-179.853
0.04215,-0.030682,-0.0106197,177.061,-179.638,-179.919
0.0375906,-0.0236321,-0.0124794,177.008,-179.693,-179.881
0.0406151,-0.0223196,-0.0120646,176.957,-179.648,-179.839
0.039289,-0.0221544,-0.0049319,177.02,-179.641,-179.917
0.0444578,-0.02009,-0.00759875,176.967,-179.694,-179.944
0.0459767,-0.0210412,-0.00679051,177.019,-179.671,-179.876
0.0477431,-0.0252036,-0.00955735,177.078,-179.655,-179.863
0.0422321,-0.0245023,-0.00921772,176.958,-179.591,-179.896
0.0419113,-0.0287099,-0.0105456,177.003,-179.717,-179.961
0.0428549,-0.0274166,-0.00689823,177.106,-179.821,-179.858
0.0475002,-0.0258061,-0.00932049,177.079,-179.762,-179.842
0.0487089,-0.0248586,-0.00974063,177.109,-179.55,-179.971
0.0502192,-0.0219649,-0.0122188,177.009,-179.549,-179.813
0.0465558,-0.0242603,-0.0189403,177.168,-179.495,-179.891
0.0438577,-0.025287,-0.0139172,176.976,-179.628,-179.895
0.0414948,-0.0265693,-0.0132063,177.089,-179.619,-179.888
0.0443944,-0.0242242,-0.0131817,177.037,-179.587,-179.888
0.0409226,-0.0235744,-0.0147933,177.008,-179.693,-179.762
0.0423158,-0.02229,-0.00994234,177.044,-179.701,-179.914
0.0377876,-0.0238104,-0.0110575,177.011,-179.743,-179.82
0.0392259,-0.0225753,-0.00850357,177.007,-179.59,-179.893
0.041945,-0.018129,-0.00696281,177.009,-179.661,-179.84
0.0450364,-0.0214882,-0.00279829,177.024,-179.624,-179.965
0.0419559,-0.0222911,0.00261761,176.925,-179.79,-179.929
0.0391946,-0.0214064,0.00322028,177.02,-179.641,179.986
0.0407133,-0.0256984,-0.000429378,177.065,-179.756,-179.893
0.041152,-0.0241662,-0.000847481,177.076,-179.742,-179.999
0.0408985,-0.0252552,-0.00335795,176.995,-179.714,-179.984
0.0447068,-0.0242243,-0.00431819,176.935,-179.651,-179.959
0.0491234,-0.0237823,-0.00873833,177.034,-179.608,-179.861
0.0494637,-0.0259837,-0.00927717,177.117,-179.697,-179.897
0.051508,-0.0298344,-0.0113871,177.15,-179.614,-179.956
0.0479367,-0.0284436,-0.0109936,177.132,-179.6,-179.919
0.0468788,-0.0268741,-0.0108796,177.069,-179.606,-179.892
0.0472799,-0.024771,-0.00999576,176.989,-179.496,-179.933
0.042383,-0.0264568,-0.0126232,177.043,-179.735,-179.797
0.0438813,-0.0245564,-0.0117353,176.878,-179.494,-179.907
0.0420597,-0.0224677,-0.00806816,177.03,-179.704,-179.928
0.038945,-0.0222166,-0.00253476,176.989,-179.657,-179.885
0.0428641,-0.0242233,-0.00387752,177.093,-179.556,179.993
0.039178,-0.0226074,-0.00772864,177.059,-179.572,-179.884
0.0421384,-0.0236039,-0.0100071,177.086,-179.719,-179.932
0.0403463,-0.0258562,-0.00335545,177.029,-179.662,-179.994
0.0443051,-0.0274817,-0.00777885,177.043,-179.657,-179.977
0.0487127,-0.0269532,-0.00781136,177.042,-179.597,-179.925
0.045626,-0.0222575,-0.0127529,176.991,-179.743,-179.748
0.0436795,-0.022161,-0.013925,176.989,-179.701,-179.891
0.040556,-0.02361,-0.006589,177.113,-179.839,-179.839
0.0428704,-0.0246471,-0.0102074,177.151,-179.716,-179.942
0.0453933,-0.0242585,-0.00763076,176.999,-179.668,-179.859
0.044678,-0.0227285,-0.00685958,177.011,-179.602,-179.971
0.0480287,-0.0254964,-0.00600514,177.029,-179.604,-179.871
0.0440256,-0.023571,-0.010662,176.956,-179.768,-179.936
0.0469587,-0.020897,-0.0104004,177.013,-179.552,-179.925
0.0477779,-0.0216494,-0.0166238,176.969,-179.544,-179.816
0.049166,-0.0196852,-0.0160464,177.05,-179.605,-179.874
0.0449452,-0.0234606,-0.0168111,177.037,-179.612,-179.741
0.0441095,-0.024873,-0.0163693,177.033,-179.617,-179.85
0.0441792,-0.0301084,-0.0162141,177.023,-179.576,-179.875
0.0378125,-0.0278844,-0.0147197,176.992,-179.774,-179.873
0.0389162,-0.0279718,-0.0146106,177.076,-179.633,-179.763
0.0409589,-0.0252373,-0.00896739,177.032,-179.677,-179.988
0.0433997,-0.0216835,-0.00571755,177.017,-179.67,-179.888
0.0398649,-0.0242427,-0.00832401,177.012,-179.689,-179.903
0.0415612,-0.025717,-0.00779687,176.983,-179.763,-179.917
0.03082,-0.0243045,-0.00670024,176.914,-179.662,-179.868
0.0406446,-0.0235178,-0.00891383,177.066,-179.751,-179.824
0.04398,-0.0208267,-0.0100144,177.047,-179.698,-179.811
0.0476922,-0.0193822,-0.0112027,177.077,-179.694,-179.86
0.0482418,-0.0228228,-0.012855,177.022,-179.621,-179.785
0.0478891,-0.0199459,-0.015338,177.012,-179.52,-179.975
0.0497217,-0.0212897,-0.0127054,177.075,-179.647,-179.78
0.0476907,-0.022922,-0.00720076,177.01,-179.523,179.966
0.0480018,-0.0212409,-0.00332987,176.867,-179.473,-179.899
0.0453823,-0.025006,-0.00353376,177.059,-179.726,180
0.049973,-0.0237607,-0.00129374,177.029,-179.418,-179.996
0.0509446,-0.0250125,-0.00416044,177.138,-179.708,-179.948
0.0473825,-0.0239002,-0.00820188,177.009,-179.502,-179.849
0.0453101,-0.0259729,-0.00972833,177.09,-179.565,-179.893
0.0422638,-0.0271571,-0.00595874,177.101,-179.628,-179.95
0.039609,-0.0273547,-0.0090878,177.097,-179.747,-179.917
0.0402348,-0.0235408,-0.00746223,176.944,-179.763,-179.892
0.036491,-0.0194104,-0.012574,177.01,-179.669,-179.772
0.0342467,-0.0186651,-0.0107737,177.007,-179.661,-179.909
0.0350966,-0.0190238,-0.00516374,177.012,-179.818,-179.872
0.0430512,-0.0221218,-0.00471965,177.01,-179.661,-179.837
0.0478192,-0.0194103,-0.00817707,176.919,-179.504,-179.828
0.0506775,-0.0199903,-0.01105,176.937,-179.634,-179.948
0.0532794,-0.0201352,-0.00842933,176.994,-179.579,-179.854
0.0569586,-0.0240753,-0.00994601,177.081,-179.461,-179.917
0.0541392,-0.0257188,-0.00926241,177.045,-179.505,-179.987
0.0483912,-0.0262129,-0.00963381,177.13,-179.576,-179.88
0.0477551,-0.0279836,-0.00846583,177.044,-179.683,-179.952
0.0457411,-0.0272346,-0.0115899,177,-179.644,-179.859
0.0456012,-0.0280989,-0.00798952,177.151,-179.72,-179.874
0.0440759,-0.0263848,-0.00410823,177.035,-179.753,-179.924
0.0440847,-0.0253132,-0.0112542,177.036,-179.651,-179.825
0.0381916,-0.0257608,-0.0102092,177.181,-179.875,-179.829
0.0339205,-0.0223647,-0.0133922,176.978,-179.633,-179.888
0.0374279,-0.0204384,-0.0118612,176.852,-179.472,-179.898
0.0407893,-0.0218177,-0.015526,177.073,-179.718,-179.805
0.0409707,-0.0227448,-0.0164632,177.005,-179.577,-179.776
0.041454,-0.0240861,-0.0171534,176.966,-179.621,-179.706
0.0458451,-0.024079,-0.0105812,176.912,-179.635,-179.911
0.0454182,-0.0239927,-0.0117185,176.962,-179.651,-179.811
0.0434018,-0.0231298,-0.00530109,176.949,-179.561,-179.954
0.0432141,-0.0236122,-0.0070354,176.96,-179.686,-179.937
0.0405885,-0.0225504,-0.00411589,176.988,-179.667,-179.944
0.0418064,-0.0236627,-0.00446371,177.13,-179.779,-179.911
0.0397023,-0.0233123,-0.00334702,177.005,-179.661,-179.963
0.0430842,-0.0224483,-0.00390384,177.082,-179.822,-179.917
0.0437481,-0.0226834,-0.00381767,177.028,-179.55,179.973
0.0472474,-0.0227841,-0.00440741,177.092,-179.621,-179.956
0.0438729,-0.0238863,-0.00984013,176.991,-179.588,-179.905
0.0445303,-0.0224273,-0.0097855,176.963,-179.53,-179.875
0.0386479,-0.0246598,-0.0111323,176.908,-179.676,-179.884
0.0425826,-0.0231361,-0.00857338,177.058,-179.741,-179.885
0.0416541,-0.0213893,-0.0120769,176.956,-179.642,-179.79
0.0416736,-0.0225279,-0.00753733,177.021,-179.564,-179.939
0.0402948,-0.0220205,-0.00882733,177.023,-179.61,-179.823
0.043453,-0.0213254,0.00182343,177.039,-179.802,-179.927
0.0412069,-0.0199832,-0.000274641,177.056,-179.698,-179.86
0.0465961,-0.0190709,-0.00317452,176.986,-179.668,-179.937
0.0508943,-0.0212251,-0.00462998,177.084,-179.549,-179.903
0.0487842,-0.0215193,-0.0117925,177.046,-179.625,-179.88
0.0460636,-0.027095,-0.00601962,176.959,-179.594,179.968
0.0457994,-0.0288108,-0.00836577,177.095,-179.65,-179.96
0.0423362,-0.0270937,-0.0072296,177.053,-179.662,-179.928
0.035977,-0.022841,-0.0103825,176.973,-179.634,-179.946
0.0398851,-0.0209582,-0.0118195,177.006,-179.671,-179.821
0.0384282,-0.0205872,-0.0115061,177.022,-179.686,-179.869
0.0408226,-0.022194,-0.0116982,177.087,-179.755,-179.745
0.0376503,-0.024849,-0.0132317,176.96,-179.645,-179.856
0.0444706,-0.0269179,-0.0103488,177.04,-179.67,-179.928
0.0428093,-0.0242415,-0.00795038,176.919,-179.648,-179.867
0.0451055,-0.0240698,-0.00815023,177.084,-179.696,-179.925
0.0492121,-0.0249575,-0.0101471,177.047,-179.658,-179.85
0.0525588,-0.0251603,-0.0129458,177.119,-179.59,-179.767
0.0519576,-0.0245447,-0.00928843,177.054,-179.551,-179.906
0.0494775,-0.0232501,-0.0138705,177.076,-179.586,-179.889
0.0493914,-0.0217709,-0.0128776,177.017,-179.372,-179.897
0.0453438,-0.0231719,-0.0143124,177.022,-179.726,-179.832
0.0497336,-0.0276371,-0.0105268,177.157,-179.757,-179.875
0.049712,-0.0264244,-0.0145104,177.052,-179.738,-179.802
0.0457662,-0.0241711,-0.0114939,176.996,-179.608,-179.866
0.0447002,-0.0219215,-0.0107925,176.968,-179.596,-179.905
0.0416281,-0.0222522,-0.0109212,177.024,-179.667,-179.888
0.0389659,-0.0236856,-0.00637033,176.979,-179.716,-179.862
0.0372643,-0.0232499,-0.00827919,176.991,-179.687,-179.885
0.0440267,-0.0211698,-0.0091716,177.046,-179.653,-179.848
0.0471619,-0.0201634,-0.0101474,177.054,-179.698,-179.891
0.0438799,-0.0220323,-0.0065354,177.042,-179.61,-179.936
0.0419876,-0.0232743,-0.00502244,176.979,-179.745,179.955
0.0426862,-0.0201311,-0.00902945,176.941,-179.495,-179.822
0.0434621,-0.0190566,-0.01297,176.935,-179.599,-179.928
0.0478038,-0.0163544,-0.0136497,177,-179.596,-179.86
0.0478781,-0.0217477,-0.0131138,177.07,-179.57,-179.857
0.047306,-0.025482,-0.0137803,177.169,-179.547,-179.956
0.0465739,-0.0277538,-0.0133758,176.94,-179.556,-179.935
0.0438375,-0.0269508,-0.00783699,177.147,-179.674,-179.85
0.0442543,-0.0281155,-0.00768769,176.969,-179.618,-179.868
0.0446497,-0.0271771,-0.00718458,177.031,-179.725,-179.933
0.0488884,-0.0286997,-0.00983764,177.107,-179.639,-179.856
0.0505929,-0.0284532,-0.010633,177.126,-179.658,-179.901
0.0445412,-0.0250674,-0.00988947,177.07,-179.75,-179.884
0.0391418,-0.0231059,-0.0113213,177.033,-179.7,-179.79
0.0424552,-0.024187,-0.00929928,177.021,-179.63,-179.885
0.0413681,-0.0211684,-0.0106426,176.99,-179.606,-179.837
0.044264,-0.0198875,-0.0093496,177.046,-179.721,-179.866
0.0444345,-0.0154255,-0.00772328,177.028,-179.736,-179.786
0.0456063,-0.0176734,-0.00514116,177.066,-179.714,-179.87
0.0423587,-0.0188629,-0.00662583,176.951,-179.565,-179.88
0.0439657,-0.0222805,-0.00402448,177.072,-179.717,-179.818
0.0422562,-0.0234754,-0.00575088,177.009,-179.655,-179.91
0.0455848,-0.0262636,-0.0067656,177.068,-179.475,179.978
0.0450954,-0.0264374,-0.010087,177.091,-179.586,-179.851
0.0466686,-0.0244135,-0.0135386,177.016,-179.638,-179.951
0.0443394,-0.0225088,-0.0106473,177.041,-179.712,-179.906
0.0400097,-0.0195238,-0.00537642,177.04,-179.749,-179.978
0.0416445,-0.0185162,-0.00643316,177.059,-179.591,-179.806
0.0413531,-0.0218024,-0.0068816,177.036,-179.655,-179.902
0.0404702,-0.0215243,-0.00832982,177.028,-179.585,-179.909
0.0398281,-0.0225852,-0.0059253,176.972,-179.655,-179.929
0.0414138,-0.0228002,-0.00852084,176.96,-179.636,-179.878
0.0360781,-0.0253206,-0.00406129,176.924,-179.707,-179.999
0.0380649,-0.0247291,-0.00412847,176.978,-179.709,-179.918
0.0402753,-0.0224993,-0.00258116,176.888,-179.559,-179.893
0.0389521,-0.0186437,0.00233247,176.944,-179.782,-179.951
0.0425149,-0.0193144,0.00373097,176.993,-179.663,-179.94
0.0458603,-0.0197478,-0.00340704,176.897,-179.586,179.998
0.0462441,-0.0220035,-0.00746618,177.118,-179.532,-179.885
0.042574,-0.0213505,-0.0134425,176.914,-179.689,-179.886
0.0433485,-0.0231313,-0.00926653,177.01,-179.711,-179.941
0.0418519,-0.024796,-0.00985578,176.924,-179.641,-179.97
0.047511,-0.0261215,-0.00655061,177.067,-179.659,-179.865
0.043288,-0.0246583,-0.00824567,177.176,-179.628,-179.867
0.0423813,-0.0252674,-0.00743725,177.106,-179.601,-179.921
0.042658,-0.0247846,-0.0110606,177.004,-179.696,-179.816
0.0412542,-0.0249366,-0.00995799,176.951,-179.8,-179.888
0.0408406,-0.0260286,-0.0045743,177.07,-179.663,-179.848
0.0408471,-0.0212716,0.00063141,176.877,-179.708,179.998
0.0414548,-0.0208023,0.00487087,176.992,-179.673,179.954
0.0431947,-0.0182067,-0.00104174,176.981,-179.673,179.98
0.0460663,-0.0184287,-0.00460187,176.959,-179.575,-179.991
0.0449584,-0.0188009,-0.00794095,176.993,-179.652,-179.858
0.0435266,-0.0174538,-0.00790445,176.976,-179.662,-179.893
0.0431275,-0.0233589,-0.00910831,176.923,-179.681,-179.887
0.0435989,-0.023009,-0.013447,177.074,-179.565,-179.93
0.0431562,-0.0235203,-0.0144505,176.932,-179.615,-179.874
0.0369368,-0.0238679,-0.0120992,176.955,-179.739,-179.845
0.0396005,-0.0250611,-0.00971934,177.078,-179.707,-179.778
0.0402431,-0.0212278,-0.011855,177.018,-179.597,-179.96
0.0478127,-0.0182912,-0.00974642,177.068,-179.669,-179.932
0.0433185,-0.0168845,-0.00856289,177.104,-179.661,-179.81
0.0463494,-0.0222431,-0.00729011,177.068,-179.815,-179.891
0.0463422,-0.0241915,-0.00697327,177.039,-179.783,-179.86
0.048647,-0.0262544,-0.0105689,177.119,-179.624,-179.889
0.0438872,-0.0272179,-0.00973628,177.036,-179.613,-179.889
0.0433436,-0.0253318,-0.00922845,177.015,-179.722,-179.938
0.0468697,-0.023744,-0.00633656,177.003,-179.54,-179.836
0.0490155,-0.0230623,-0.00641939,177.078,-179.598,-179.892
0.0467543,-0.0175506,-0.0105862,177.039,-179.595,-179.91
0.0442085,-0.0150523,-0.010784,176.941,-179.56,-179.899
0.0444293,-0.0141871,-0.0107783,176.969,-179.568,-179.78
0.04291,-0.0182879,-0.010745,176.958,-179.585,-179.851
0.0439684,-0.0221284,-0.0081544,176.963,-179.599,-179.787
0.0442644,-0.0255511,-0.00748284,177.05,-179.593,-179.949
0.0476446,-0.0256051,-0.00696314,177.008,-179.634,-179.929
0.0418418,-0.025216,-0.00823116,177.073,-179.514,-179.999
0.0409029,-0.0241122,-0.0112157,176.97,-179.606,-179.802
0.043047,-0.0286809,-0.0136213,177.158,-179.556,-179.975
0.0404537,-0.025489,-0.00815178,176.991,-179.714,-179.903
0.0389599,-0.0242414,-0.00978125,177.071,-179.82,-179.855
0.0378666,-0.0271385,-0.00894378,177.022,-179.835,-179.837
0.0388563,-0.0232308,-0.0105096,176.982,-179.768,-179.89
0.045051,-0.0214434,-0.0126792,177.103,-179.62,-179.821
0.0440495,-0.0155281,-0.0094539,176.894,-179.814,-179.777
0.0469077,-0.0187306,-0.0136914,177.046,-179.649,-179.899
0.0520422,-0.0178746,-0.0113227,176.99,-179.592,-179.872
0.049644,-0.0204807,-0.0132865,177.042,-179.629,-179.809
0.0495962,-0.0234404,-0.0118208,176.99,-179.519,-179.859
0.0481763,-0.0265715,-0.0115739,176.995,-179.567,-179.869
0.0433817,-0.0296586,-0.00935049,177.095,-179.549,-179.915
0.0417982,-0.0255933,-0.0096785,177.028,-179.703,-179.883
0.0401036,-0.0247602,-0.00760587,177.012,-179.689,-179.843
0.0411104,-0.0213307,-0.00464137,176.962,-179.753,-179.889
0.0365347,-0.0203547,-0.00325915,176.891,-179.698,-179.937
0.0404987,-0.0207014,-0.00251249,176.987,-179.741,-179.967
0.0420508,-0.0232746,-0.00137936,177.023,-179.759,-179.884
0.0454932,-0.0272126,-0.00301747,177.051,-179.759,-179.919
0.0398176,-0.026191,-0.00601656,176.959,-179.529,-179.924
0.0477728,-0.0284443,-0.00460804,177.032,-179.587,-179.955
0.046407,-0.026048,-0.0086092,177.065,-179.516,-179.931
0.042179,-0.0219024,-0.00824248,176.952,-179.693,-179.852
0.0418484,-0.0223126,-0.00881039,177.012,-179.738,-179.93
0.043742,-0.0214014,-0.00774999,177.079,-179.68,-179.856
0.0437001,-0.0234732,-0.00577933,176.903,-179.647,-179.943
0.0434437,-0.0224912,-0.00561557,176.905,-179.59,179.973
0.0430396,-0.0245779,-0.0119038,177.037,-179.661,-179.9
0.0437539,-0.0237575,-0.00863447,176.988,-179.717,-179.887
0.0440114,-0.0227619,-0.00853919,176.993,-179.598,-179.895
0.0368269,-0.0218893,-0.00540337,177.139,-179.842,-179.952
0.0390607,-0.0241834,-0.00253902,177.021,-179.647,-179.962
0.0350512,-0.0252557,-0.00244495,177.01,-179.637,-179.883
0.0402389,-0.0229891,-0.00254884,177.049,-179.82,-179.948
0.0394139,-0.0212796,-0.00394973,176.966,-179.738,-179.992
0.0444626,-0.020692,-0.00755524,176.955,-179.707,-179.894
0.0431725,-0.0241933,-0.0102577,176.944,-179.608,-179.914
0.0480582,-0.0250051,-0.00952135,177.003,-179.772,-179.919
0.0475753,-0.0221562,-0.0115076,177.036,-179.746,-179.833
0.0547101,-0.0244253,-0.0100597,177.243,-179.77,-179.88
0.0539376,-0.0231102,-0.0153576,176.99,-179.538,-179.798
0.0505016,-0.0214901,-0.0120725,177.031,-179.625,-179.868
0.0499873,-0.0205379,-0.0152857,177.066,-179.593,-179.708
0.0467656,-0.0208145,-0.0159088,177.109,-179.647,-179.821
0.0444216,-0.0187586,-0.0181283,176.904,-179.427,-179.809
0.040407,-0.0200092,-0.0163546,177.037,-179.681,-179.846
0.0443485,-0.0233157,-0.0120069,177.033,-179.547,-179.839
0.0430639,-0.0237377,-0.0107121,176.967,-179.733,-179.84
0.0411161,-0.0250731,-0.0111517,176.89,-179.656,-179.831
0.0335136,-0.0238454,-0.0116144,177.041,-179.703,-179.868
0.0386356,-0.024963,-0.00904174,176.96,-179.733,-179.726
0.0409508,-0.0235024,-0.00942068,176.975,-179.548,-179.82
0.0415682,-0.0226923,-0.00647412,176.98,-179.699,-179.971
0.0394594,-0.0209575,-0.00744113,176.954,-179.6,-179.832
0.0444999,-0.0211858,-0.0080885,177.11,-179.784,-179.831
0.0443297,-0.0224682,-0.00897149,177.118,-179.701,-179.85
0.0474472,-0.0252005,-0.0072873,177.022,-179.773,-179.875
0.0504689,-0.0262266,-0.0044833,177.02,-179.6,-179.831
0.048336,-0.0265457,-0.0104828,176.898,-179.555,-179.835
0.05112,-0.027941,-0.00992981,177.001,-179.62,-179.859
0.0466136,-0.0259152,-0.0138753,176.899,-179.603,-179.94
0.0480101,-0.0242653,-0.0131037,176.972,-179.565,-179.926
0.0477869,-0.022346,-0.0116933,177.007,-179.663,-179.935
0.0485752,-0.02178,-0.0137397,176.977,-179.433,-179.899
0.0437345,-0.0205315,-0.0101389,177.016,-179.665,-179.883
0.0423475,-0.0207519,-0.0104432,177.085,-179.551,-179.836
0.0402809,-0.0252961,-0.0105283,177.132,-179.61,-179.88
0.0431617,-0.0233568,-0.0119738,177.09,-179.562,-179.869
0.0421208,-0.0226045,-0.00966198,177.028,-179.665,-179.944
0.0417199,-0.0257025,-0.00969927,177.06,-179.699,-179.824
0.0459478,-0.024991,-0.00909204,177.047,-179.61,-179.803
0.0441925,-0.0271816,-0.00926819,177.138,-179.708,-179.896
0.048337,-0.0276079,-0.00533262,177.054,-179.69,-179.877
0.0519737,-0.0239811,-0.00728407,177.027,-179.652,-179.919
0.0484848,-0.0231465,-0.0114147,177.035,-179.497,-179.791
0.0458904,-0.0196626,-0.0138849,176.893,-179.737,-179.825
0.0458866,-0.0175444,-0.0119814,176.905,-179.57,-179.961
0.0445886,-0.0196416,-0.01409,177.052,-179.727,-179.824
0.0424108,-0.0201686,-0.0123077,176.975,-179.613,-179.882
0.0441098,-0.0234895,-0.0116817,176.981,-179.647,-179.85
0.039026,-0.0203744,-0.00680881,177.025,-179.744,-179.943
0.0453802,-0.0255872,-0.0080216,177.083,-179.47,-179.974
0.0409232,-0.024855,-0.00898011,176.959,-179.592,-179.911
0.0414204,-0.0275041,-0.00865105,176.994,-179.597,-179.83
0.0416944,-0.0243044,-0.0133158,177.05,-179.678,-179.896
0.0439411,-0.028638,-0.0100941,177.021,-179.67,-179.87
0.039124,-0.0275619,-0.0116499,176.924,-179.736,-179.798
0.0444753,-0.0260833,-0.00952671,177.054,-179.655,-179.907
0.0442215,-0.0219253,-0.0109003,176.977,-179.716,-179.861
0.0432918,-0.020567,-0.00548611,177.093,-179.659,-179.875
0.0388328,-0.0211224,-0.00338631,177.106,-179.714,-179.835
0.0433165,-0.0240956,3.89222e-05,177.095,-179.709,-179.986
0.0420081,-0.0241808,-0.000462342,176.986,-179.575,-179.946
0.0466571,-0.0260426,-0.00536428,177.097,-179.589,-179.906
0.0476828,-0.0267124,-0.00806131,177.07,-179.579,-179.973
0.0489396,-0.0236914,-0.0122306,177.121,-179.677,-179.904
0.0465544,-0.0284111,-0.0121453,177.073,-179.57,-179.927
0.0420132,-0.0275194,-0.0130211,177.028,-179.725,-179.827
0.041203,-0.0276268,-0.0111795,176.928,-179.533,-179.854
0.0466089,-0.0288588,-0.00610604,176.983,-179.752,-179.938
0.0473788,-0.0231242,-0.00522106,177.027,-179.695,-179.908
0.0415228,-0.0195026,-0.00362073,176.945,-179.763,-179.946
0.041976,-0.0218944,-0.00610934,176.987,-179.612,-179.86
0.0415824,-0.0207216,-0.00453575,176.996,-179.609,-179.905
0.0429996,-0.0226418,-0.00645585,177.03,-179.675,179.998
0.0407992,-0.0223484,-0.00318749,177.011,-179.717,-179.889
0.0411192,-0.0254605,-0.00278232,177.027,-179.801,-179.977
0.0431472,-0.027751,-0.00125983,176.934,-179.718,-179.913
0.0408007,-0.0260183,-0.00491223,176.908,-179.718,-179.929
0.0430557,-0.0245219,-0.00629892,177.015,-179.637,-179.928
0.0413936,-0.024614,-0.00956009,177.022,-179.624,-179.938
0.0427773,-0.0231568,-0.00993755,177.028,-179.644,-179.914
0.0477147,-0.027003,-0.0151724,176.975,-179.579,-179.943
0.0458044,-0.0272692,-0.0121263,176.958,-179.524,-179.97
0.0444065,-0.0245519,-0.0113146,176.918,-179.654,-179.915
0.0457971,-0.0216201,-0.0120675,176.948,-179.498,-179.902
0.0448668,-0.0224673,-0.00892323,177.054,-179.751,-179.823
0.0485229,-0.0239515,-0.00811442,177.121,-179.719,-179.92
