x,y,z,r,p,y
0.0437866,-0.024363,-0.00612655,177.072,-179.711,-179.896
0.0427033,-0.0242564,-0.0082721,177.036,-179.682,-179.936
0.043483,-0.0227041,-0.0060282,176.866,-179.526,179.982
0.0455089,-0.0218275,-0.0104633,176.991,-179.724,-179.966
0.0421386,-0.0229872,-0.00788096,176.976,-179.734,-179.969
0.044911,-0.0250174,-0.0135914,177.008,-179.696,-179.897
0.0437209,-0.0216538,-0.0119421,176.963,-179.641,-179.873
0.0426121,-0.0228229,-0.0103823,177.146,-179.525,-179.859
0.0459401,-0.0234849,-0.0098156,177.118,-179.658,-179.811
0.0473125,-0.0263357,-0.00909744,177.169,-179.573,-179.813
0.0463449,-0.0257743,-0.0080152,177.033,-179.704,-179.915
0.0448348,-0.0269369,-0.00697221,177.059,-179.617,-179.887
0.0444383,-0.0239781,-0.00478251,177.095,-179.735,-179.948
0.0420233,-0.024494,-0.00386955,177.006,-179.563,-179.902
0.0389872,-0.0239385,-0.00532195,176.986,-179.65,-179.933
0.0368668,-0.0234187,-0.00343085,176.959,-179.752,-179.934
0.0371565,-0.0230341,-0.00274834,176.911,-179.619,-179.909
0.040837,-0.0231668,-0.0061978,177.007,-179.722,-179.837
0.0398132,-0.0242158,-0.00734707,176.919,-179.703,-179.887
0.0448526,-0.0251502,-0.0100378,177.015,-179.583,-179.917
0.0450031,-0.0287353,-0.0121011,177.091,-179.665,-179.878
0.0465774,-0.0280373,-0.0138402,177.035,-179.568,-179.861
0.0474022,-0.026809,-0.0149606,177.055,-179.661,-179.94
0.0463126,-0.0245776,-0.0134335,177.075,-179.609,-179.92
0.0475329,-0.0241921,-0.014336,177.04,-179.572,-179.812
0.0460811,-0.0226506,-0.013475,177.057,-179.596,-179.853
0.0444543,-0.0249233,-0.00941661,177.087,-179.762,-179.904
0.043875,-0.0282336,-0.01045,177.104,-179.561,-179.856
0.0421802,-0.0279348,-0.010649,177.027,-179.656,-179.889
0.0437455,-0.0288822,-0.0141964,177.057,-179.576,-179.817
0.0435811,-0.0275185,-0.0135782,176.991,-179.64,-179.917
0.0437052,-0.0273863,-0.012374,177.044,-179.648,-179.872
0.0454105,-0.0245358,-0.0119857,177.136,-179.673,-179.86
0.0428438,-0.0239311,-0.0115115,177.006,-179.495,-179.847
0.0415739,-0.022349,-0.00342618,177.02,-179.711,-179.882
0.0383149,-0.0226116,-0.00221073,177.062,-179.763,-179.901
0.0407534,-0.02191,-0.00720135,176.995,-179.693,-179.901
0.0436729,-0.0234273,-0.0107004,177.161,-179.687,-179.802
0.0393008,-0.0206831,-0.0110653,177.072,-179.698,-179.878
0.0392468,-0.0205682,-0.00765727,177.006,-179.786,-179.863
0.0381808,-0.0187488,-0.00779771,177.037,-179.668,-179.875
0.0370612,-0.0210958,-0.00808429,176.942,-179.651,-179.91
0.0387506,-0.0219482,-0.00948113,176.974,-179.752,-179.854
0.0404581,-0.020692,-0.0129273,177,-179.599,-179.789
0.0386787,-0.0218701,-0.0157351,176.876,-179.64,-179.918
0.043271,-0.0216645,-0.0170399,177.051,-179.517,-179.803
0.0446433,-0.0236752,-0.0143461,177.044,-179.57,-179.838
0.0480666,-0.0250873,-0.0113618,177.002,-179.648,-179.886
0.0518413,-0.027041,-0.00729373,177.094,-179.629,-179.806
0.050826,-0.0257331,-0.0039489,176.97,-179.695,-179.973
0.0480558,-0.0225003,0.000400329,177,-179.605,-179.902
0.0460893,-0.0213196,-0.00120796,176.949,-179.727,179.971
0.0445675,-0.022378,-0.00260987,177.054,-179.539,-179.936
0.0428786,-0.0236155,-0.00909038,177.032,-179.634,-179.939
0.0416596,-0.0242972,-0.011628,176.989,-179.526,179.987
0.0404869,-0.0259296,-0.0132623,176.977,-179.62,-179.841
0.0394435,-0.0262385,-0.0157961,177.119,-179.681,-179.825
0.0394837,-0.0255797,-0.0106128,176.976,-179.799,-179.919
0.0370213,-0.0241432,-0.0075538,176.992,-179.735,-179.899
0.0376603,-0.0227493,-0.00549594,177.058,-179.647,-179.882
0.0387122,-0.0239829,-0.00720906,177.034,-179.593,-179.87
0.042757,-0.0248724,-0.00928786,177.108,-179.687,-179.859
0.0404625,-0.0280063,-0.00906041,176.989,-179.57,-179.937
0.039881,-0.0278155,-0.00973345,177.066,-179.657,-179.855
0.0416549,-0.0295162,-0.0101951,177.063,-179.638,-179.919
0.0383651,-0.0245427,-0.0117329,177.007,-179.692,-179.882
0.0403543,-0.0233102,-0.0115724,176.959,-179.646,-179.841
0.0394167,-0.0231126,-0.00629146,177.019,-179.639,-179.916
0.0431394,-0.0213431,-0.00798468,176.965,-179.696,-179.944
0.0445586,-0.0217081,-0.00724456,177.021,-179.672,-179.871
0.0462802,-0.0244517,-0.00917205,177.076,-179.654,-179.86
0.0426699,-0.02416,-0.00897672,176.957,-179.591,-179.892
0.0422664,-0.0273921,-0.0100074,177.003,-179.715,-179.957
0.0426216,-0.0268201,-0.00747147,177.106,-179.82,-179.855
0.0459496,-0.0256666,-0.00922307,177.08,-179.763,-179.841
0.0473332,-0.0250744,-0.00952602,177.108,-179.551,-179.968
0.048941,-0.022775,-0.0114612,177.011,-179.549,-179.819
0.0468461,-0.024056,-0.0166259,177.169,-179.495,-179.89
0.0447688,-0.0250312,-0.0133804,176.977,-179.628,-179.896
0.0428457,-0.0260417,-0.0129611,177.091,-179.62,-179.886
0.0446539,-0.0244744,-0.0130348,177.04,-179.587,-179.887
0.0420213,-0.0237486,-0.0142975,177.011,-179.694,-179.762
0.0426389,-0.022904,-0.0107988,177.049,-179.702,-179.916
0.039166,-0.0237346,-0.0114164,177.013,-179.743,-179.825
0.0398822,-0.0229179,-0.00942638,177.008,-179.59,-179.893
0.0416702,-0.0195394,-0.00809802,177.007,-179.66,-179.839
0.0440366,-0.0217911,-0.00466377,177.024,-179.624,-179.964
0.0418744,-0.0224322,-0.000180945,176.925,-179.79,-179.926
0.0398828,-0.0218632,0.000995335,177.02,-179.64,179.985
0.0407723,-0.0247801,-0.00120332,177.064,-179.757,-179.894
0.0409492,-0.0239757,-0.00136374,177.074,-179.74,-179.995
0.0407594,-0.0248744,-0.00312464,176.994,-179.711,-179.98
0.0435648,-0.0243371,-0.00394516,176.937,-179.65,-179.958
0.0471611,-0.0238997,-0.00735925,177.034,-179.605,-179.861
0.0478824,-0.0254678,-0.00809122,177.117,-179.697,-179.893
0.0498666,-0.028448,-0.00992361,177.15,-179.614,-179.955
0.0477138,-0.0278225,-0.00998539,177.131,-179.601,-179.916
0.047017,-0.0268431,-0.0101682,177.07,-179.607,-179.891
0.047429,-0.0254257,-0.0096407,176.992,-179.496,-179.937
0.0437562,-0.0263079,-0.011683,177.045,-179.734,-179.797
0.0446091,-0.0250602,-0.0111779,176.879,-179.497,-179.906
0.0429978,-0.0235472,-0.0086104,177.028,-179.709,-179.93
0.0404359,-0.0232105,-0.00437134,176.991,-179.657,-179.885
0.0430666,-0.0244686,-0.00488964,177.093,-179.557,179.992
0.0404486,-0.0230894,-0.00751563,177.058,-179.57,-179.878
0.0422484,-0.0236735,-0.00929481,177.085,-179.72,-179.928
0.0408343,-0.0255788,-0.00444021,177.027,-179.664,-179.991
0.0436296,-0.0268287,-0.00749097,177.045,-179.658,-179.97
0.0470863,-0.0266652,-0.00758555,177.042,-179.598,-179.922
0.0451826,-0.0230328,-0.0114076,176.994,-179.743,-179.755
0.0438266,-0.0227357,-0.0126303,176.992,-179.7,-179.893
0.041245,-0.0237296,-0.0075095,177.115,-179.838,-179.844
0.0427532,-0.0243878,-0.0100817,177.153,-179.716,-179.949
0.0446023,-0.0241996,-0.00819282,177.003,-179.667,-179.861
0.0443235,-0.0231678,-0.00746673,177.009,-179.602,-179.971
0.0469347,-0.0250762,-0.00664047,177.03,-179.605,-179.871
0.0442035,-0.0237023,-0.0100106,176.956,-179.768,-179.937
0.0463865,-0.0217881,-0.00999702,177.01,-179.549,-179.925
0.0473384,-0.0219329,-0.0147505,176.969,-179.541,-179.811
0.0484974,-0.02047,-0.0148024,177.049,-179.604,-179.871
0.0456468,-0.0228522,-0.0156091,177.037,-179.611,-179.738
0.0448969,-0.0240102,-0.0155396,177.034,-179.618,-179.852
0.0448335,-0.0281109,-0.0155807,177.024,-179.577,-179.874
0.039828,-0.0270155,-0.0146686,176.995,-179.773,-179.868
0.0400833,-0.0271332,-0.0145121,177.078,-179.637,-179.767
0.0411315,-0.0255199,-0.0102371,177.034,-179.678,-179.989
0.0428144,-0.0228715,-0.00751248,177.02,-179.669,-179.888
0.0403872,-0.0243429,-0.00899427,177.012,-179.689,-179.902
0.0413666,-0.0254317,-0.00846966,176.983,-179.762,-179.917
0.0334832,-0.0244372,-0.0074452,176.914,-179.661,-179.863
0.0398908,-0.0237061,-0.00899125,177.067,-179.751,-179.823
0.042466,-0.0215662,-0.00985777,177.045,-179.698,-179.807
0.0455273,-0.0202382,-0.0108158,177.076,-179.697,-179.86
0.0465806,-0.0223853,-0.0120996,177.022,-179.622,-179.785
0.0469105,-0.0204285,-0.0141353,177.012,-179.521,-179.97
0.0485091,-0.0212536,-0.0124649,177.077,-179.648,-179.774
0.0474782,-0.022735,-0.00832048,177.01,-179.524,179.968
0.0479842,-0.0217219,-0.00517264,176.869,-179.474,-179.9
0.0460363,-0.0244125,-0.00482163,177.059,-179.726,179.998
0.0494462,-0.0238476,-0.0027969,177.03,-179.419,-179.998
0.0503073,-0.0246906,-0.00456918,177.138,-179.708,-179.95
0.0480591,-0.0238198,-0.00746507,177.008,-179.503,-179.848
0.0464709,-0.0253298,-0.00875056,177.088,-179.567,-179.891
0.0439221,-0.0264934,-0.00614838,177.097,-179.627,-179.947
0.0414436,-0.0267427,-0.0085,177.095,-179.746,-179.914
0.0412461,-0.0241794,-0.00755229,176.944,-179.762,-179.887
0.0382414,-0.0207317,-0.0114245,177.011,-179.669,-179.771
0.0360839,-0.0198978,-0.0103554,177.012,-179.664,-179.908
0.035945,-0.0199313,-0.00620819,177.011,-179.816,-179.873
0.0415458,-0.0219244,-0.00566985,177.01,-179.661,-179.836
0.0455925,-0.0198399,-0.00803369,176.922,-179.506,-179.827
0.0483666,-0.0201759,-0.0102257,176.938,-179.632,-179.951
0.0508839,-0.0202932,-0.00842271,176.996,-179.579,-179.854
0.0544755,-0.0231449,-0.0094783,177.081,-179.462,-179.917
0.0532271,-0.0247202,-0.00901279,177.046,-179.501,-179.986
0.0493482,-0.0252853,-0.0092888,177.129,-179.576,-179.88
0.0485826,-0.026931,-0.00850354,177.044,-179.682,-179.951
0.0469024,-0.026562,-0.0108397,177.002,-179.644,-179.857
0.046368,-0.0273914,-0.00833324,177.15,-179.721,-179.868
0.0448736,-0.0263966,-0.00537993,177.037,-179.753,-179.917
0.0447049,-0.025353,-0.0104505,177.037,-179.65,-179.822
0.0399388,-0.0255611,-0.00988145,177.181,-179.874,-179.832
0.0363537,-0.0230536,-0.0123736,176.98,-179.634,-179.885
0.0384177,-0.0215919,-0.0114462,176.855,-179.472,-179.899
0.0405827,-0.0221286,-0.0142982,177.076,-179.718,-179.805
0.0408414,-0.0225968,-0.0152654,177.008,-179.576,-179.778
0.0412644,-0.0234391,-0.0160516,176.967,-179.617,-179.706
0.0444836,-0.0238366,-0.0114341,176.914,-179.634,-179.913
0.0445447,-0.0237332,-0.0120834,176.961,-179.652,-179.81
0.0433407,-0.023389,-0.00714907,176.949,-179.561,-179.952
0.0432199,-0.0236577,-0.007995,176.961,-179.685,-179.935
0.0412476,-0.0229776,-0.00558224,176.987,-179.667,-179.938
0.0418435,-0.0236361,-0.00552102,177.126,-179.777,-179.901
0.0402536,-0.0234405,-0.00440131,177.005,-179.658,-179.959
0.0424066,-0.0227446,-0.00464993,177.081,-179.819,-179.912
0.0431725,-0.0229748,-0.00437154,177.029,-179.551,179.975
0.0459469,-0.0230144,-0.00468312,177.093,-179.621,-179.955
0.0439242,-0.0236724,-0.00865069,176.993,-179.588,-179.906
0.0444899,-0.0227032,-0.00885896,176.965,-179.534,-179.875
0.0401622,-0.0242795,-0.0100567,176.91,-179.678,-179.887
0.0425007,-0.0233531,-0.00842854,177.059,-179.74,-179.887
0.0418287,-0.0218206,-0.0110647,176.955,-179.643,-179.789
0.0418453,-0.0227222,-0.00785392,177.023,-179.563,-179.936
0.0408462,-0.0221826,-0.0087347,177.02,-179.612,-179.824
0.0427464,-0.0218706,-0.000860111,177.039,-179.802,-179.925
0.0412621,-0.0205922,-0.00189216,177.057,-179.699,-179.856
0.0451886,-0.0197451,-0.00370774,176.985,-179.667,-179.935
0.048828,-0.021118,-0.00462586,177.086,-179.55,-179.901
0.0479267,-0.021167,-0.00998472,177.045,-179.626,-179.878
0.0461739,-0.0256771,-0.00600403,176.962,-179.595,179.967
0.045963,-0.027328,-0.00775178,177.095,-179.651,-179.96
0.0433322,-0.0265241,-0.00706168,177.051,-179.663,-179.929
0.0384116,-0.0235638,-0.00948416,176.974,-179.634,-179.945
0.0405897,-0.021922,-0.010846,177.009,-179.669,-179.821
0.0392891,-0.0213964,-0.0108511,177.022,-179.685,-179.868
0.0406717,-0.0221459,-0.0111015,177.087,-179.755,-179.746
0.0383801,-0.0239996,-0.0123624,176.957,-179.645,-179.853
0.0431359,-0.0258837,-0.0104253,177.04,-179.67,-179.926
0.0422382,-0.0242391,-0.00863629,176.923,-179.647,-179.869
0.0440291,-0.0241286,-0.00864622,177.087,-179.697,-179.929
0.0473355,-0.0246831,-0.0100236,177.05,-179.656,-179.853
0.0503827,-0.0246931,-0.012137,177.121,-179.592,-179.771
0.0506124,-0.0244512,-0.0095716,177.055,-179.552,-179.907
0.0492518,-0.0234225,-0.0129042,177.077,-179.589,-179.89
0.0495388,-0.0223677,-0.0123409,177.017,-179.374,-179.898
0.0464983,-0.0231299,-0.0135167,177.023,-179.724,-179.831
0.0492548,-0.0264722,-0.0108846,177.158,-179.754,-179.873
0.0492857,-0.0256567,-0.013853,177.052,-179.737,-179.803
0.0464776,-0.0242255,-0.0116974,176.997,-179.604,-179.863
0.045554,-0.0226167,-0.011115,176.967,-179.595,-179.903
0.043064,-0.02266,-0.0111451,177.025,-179.668,-179.89
0.0406118,-0.0236692,-0.00763965,176.98,-179.717,-179.864
0.0389051,-0.023276,-0.00874942,176.991,-179.684,-179.882
0.043401,-0.0216824,-0.00932562,177.047,-179.654,-179.844
0.0458248,-0.0207817,-0.0100343,177.053,-179.695,-179.892
0.0438036,-0.0220964,-0.0072913,177.041,-179.61,-179.933
0.0423181,-0.0231662,-0.00595914,176.978,-179.743,179.962
0.0429281,-0.0207454,-0.00873174,176.941,-179.496,-179.819
0.0435246,-0.0197769,-0.0117425,176.935,-179.598,-179.924
0.0467266,-0.0176095,-0.0125834,177.001,-179.594,-179.855
0.0471862,-0.0212043,-0.0123572,177.07,-179.569,-179.857
0.0471203,-0.0241256,-0.0130487,177.171,-179.548,-179.954
0.046736,-0.0262606,-0.0129048,176.944,-179.555,-179.938
0.0446295,-0.0261074,-0.00892265,177.151,-179.678,-179.851
0.0447526,-0.0271567,-0.00853297,176.972,-179.62,-179.87
0.0448082,-0.0267462,-0.00798637,177.033,-179.725,-179.934
0.0479099,-0.0278432,-0.00979314,177.106,-179.639,-179.856
0.0494133,-0.0278432,-0.0104029,177.126,-179.659,-179.902
0.0451379,-0.0254896,-0.00993562,177.067,-179.749,-179.882
0.0409512,-0.0237628,-0.0110292,177.033,-179.698,-179.79
0.0429188,-0.024433,-0.0096002,177.02,-179.63,-179.879
0.0420507,-0.0220728,-0.0105961,176.989,-179.606,-179.831
0.0439585,-0.0209303,-0.0097611,177.048,-179.72,-179.866
0.0440388,-0.0172933,-0.00848574,177.028,-179.738,-179.787
0.0449243,-0.0184475,-0.00635989,177.068,-179.715,-179.871
0.0428371,-0.019051,-0.00712379,176.955,-179.566,-179.882
0.0438289,-0.021462,-0.00504106,177.075,-179.717,-179.817
0.042613,-0.0225096,-0.00609045,177.01,-179.655,-179.908
0.0451659,-0.0249724,-0.00671934,177.07,-179.477,179.978
0.0450162,-0.0253312,-0.00922079,177.091,-179.59,-179.849
0.0461774,-0.0241485,-0.0119971,177.016,-179.637,-179.948
0.0444929,-0.0229281,-0.0102268,177.041,-179.709,-179.903
0.0411028,-0.0208336,-0.00641202,177.04,-179.749,-179.976
0.0420822,-0.0196091,-0.00692869,177.057,-179.591,-179.801
0.0417687,-0.0217106,-0.00709324,177.037,-179.654,-179.899
0.0410866,-0.0215201,-0.00806526,177.028,-179.583,-179.906
0.0404359,-0.0224148,-0.00630346,176.973,-179.655,-179.926
0.0414742,-0.022571,-0.0081629,176.962,-179.634,-179.879
0.0374486,-0.0247087,-0.00485417,176.926,-179.708,-179.997
0.0384754,-0.024469,-0.00475583,176.979,-179.707,-179.918
0.0400575,-0.0229765,-0.00346098,176.891,-179.562,-179.895
0.0389357,-0.0201832,0.000383348,176.944,-179.782,-179.95
0.0415423,-0.020327,0.00190901,176.994,-179.662,-179.938
0.0443964,-0.0203441,-0.00295733,176.898,-179.585,179.997
0.0452365,-0.0217393,-0.00604846,177.117,-179.532,-179.879
0.0428067,-0.021216,-0.0108406,176.917,-179.689,-179.883
0.0431901,-0.0228025,-0.00831605,177.012,-179.711,-179.937
0.0421271,-0.0242429,-0.00896778,176.927,-179.64,-179.968
0.0461667,-0.0254307,-0.006743,177.068,-179.658,-179.864
0.0434581,-0.0243934,-0.0079734,177.177,-179.627,-179.864
0.0428167,-0.0249413,-0.00743704,177.107,-179.6,-179.924
0.0428718,-0.0245331,-0.010188,177.005,-179.697,-179.82
0.041598,-0.0247609,-0.00961807,176.953,-179.799,-179.892
0.0411314,-0.0256703,-0.0056803,177.072,-179.665,-179.849
0.0409192,-0.0225197,-0.0015784,176.882,-179.709,179.995
0.0412848,-0.0220816,0.0021556,176.993,-179.674,179.953
0.0426015,-0.0198313,-0.00164843,176.982,-179.674,179.982
0.0449693,-0.0196435,-0.00416876,176.958,-179.574,-179.99
0.044467,-0.019505,-0.00670021,176.995,-179.654,-179.853
0.0435087,-0.018379,-0.0069506,176.977,-179.661,-179.891
0.0432049,-0.0224663,-0.00798593,176.925,-179.68,-179.885
0.0436353,-0.0224192,-0.0115232,177.077,-179.565,-179.929
0.0433212,-0.0229697,-0.0127081,176.934,-179.613,-179.873
0.0385874,-0.0233994,-0.0113991,176.957,-179.739,-179.845
0.0400229,-0.0243171,-0.0098148,177.08,-179.708,-179.778
0.040429,-0.0217158,-0.0113963,177.019,-179.594,-179.96
0.0458825,-0.0195327,-0.00998368,177.068,-179.668,-179.932
0.0430757,-0.0180771,-0.00906865,177.105,-179.661,-179.812
0.0452134,-0.0216883,-0.00804804,177.067,-179.813,-179.882
0.0453894,-0.0231951,-0.00772305,177.038,-179.78,-179.855
0.0473891,-0.0248354,-0.0102181,177.117,-179.622,-179.882
0.0442457,-0.0259038,-0.009641,177.035,-179.611,-179.884
0.043638,-0.0249264,-0.00932777,177.012,-179.72,-179.933
0.0462109,-0.023906,-0.00710669,177.002,-179.539,-179.833
0.0480156,-0.0233318,-0.0069555,177.079,-179.597,-179.894
0.0466803,-0.0191352,-0.00997527,177.041,-179.599,-179.911
0.0449321,-0.0169253,-0.0102582,176.945,-179.562,-179.9
0.0450004,-0.015706,-0.0103535,176.97,-179.571,-179.783
0.0438301,-0.0183116,-0.010334,176.96,-179.587,-179.852
0.0444269,-0.0211105,-0.00843802,176.966,-179.599,-179.789
0.0445952,-0.0239596,-0.00782373,177.05,-179.593,-179.944
0.046992,-0.0244967,-0.00738063,177.004,-179.635,-179.929
0.0430743,-0.0245592,-0.00811782,177.072,-179.515,-179.994
0.0421502,-0.0237872,-0.0103924,176.968,-179.605,-179.802
0.0435431,-0.0272511,-0.0123362,177.158,-179.555,-179.975
0.0413681,-0.0254626,-0.00862577,176.992,-179.713,-179.899
0.0398463,-0.0244419,-0.00981912,177.071,-179.818,-179.854
0.0385874,-0.0264612,-0.00920868,177.022,-179.834,-179.837
0.038942,-0.023732,-0.0103599,176.986,-179.767,-179.891
0.0435005,-0.02217,-0.0120416,177.107,-179.621,-179.823
0.0429415,-0.0175757,-0.00985973,176.897,-179.814,-179.777
0.045353,-0.0192994,-0.0128917,177.048,-179.65,-179.899
0.049594,-0.0186066,-0.011338,176.99,-179.589,-179.872
0.0485455,-0.0201672,-0.0127848,177.039,-179.63,-179.809
0.0489611,-0.0224078,-0.0117751,176.989,-179.519,-179.855
0.0482005,-0.0249398,-0.0115439,176.994,-179.565,-179.867
0.0447777,-0.027677,-0.00983356,177.093,-179.548,-179.912
0.0431738,-0.0251866,-0.010052,177.026,-179.703,-179.88
0.0414895,-0.024675,-0.00841557,177.011,-179.688,-179.838
0.0416964,-0.0222452,-0.00610321,176.963,-179.755,-179.887
0.0381224,-0.0213602,-0.00469729,176.894,-179.701,-179.941
0.0405126,-0.0214599,-0.00387279,176.989,-179.742,-179.971
0.0415402,-0.0231461,-0.00270495,177.025,-179.758,-179.886
0.0441162,-0.026042,-0.0036313,177.053,-179.761,-179.919
0.0404448,-0.0255539,-0.00567199,176.959,-179.526,-179.923
0.04618,-0.0275044,-0.00469097,177.033,-179.587,-179.955
0.0457726,-0.0259414,-0.00766603,177.064,-179.515,-179.929
0.0427706,-0.0229322,-0.00768396,176.951,-179.693,-179.851
0.0422762,-0.0230007,-0.00827223,177.01,-179.737,-179.926
0.0435132,-0.0221253,-0.00761721,177.08,-179.681,-179.855
0.0435372,-0.0235777,-0.00613136,176.904,-179.646,-179.94
0.0434432,-0.0230253,-0.00590463,176.906,-179.59,179.975
0.0432002,-0.0242859,-0.0105329,177.038,-179.659,-179.899
0.0435637,-0.0238654,-0.0084075,176.991,-179.717,-179.889
0.0438531,-0.0231359,-0.00838477,176.996,-179.601,-179.896
0.0384119,-0.0224616,-0.00606384,177.144,-179.841,-179.953
0.0395908,-0.0241353,-0.00368002,177.023,-179.646,-179.962
0.0365233,-0.0249117,-0.00329553,177.01,-179.636,-179.881
0.0396902,-0.0233861,-0.00320218,177.047,-179.818,-179.944
0.0391183,-0.0220879,-0.00412889,176.966,-179.738,-179.988
0.0428605,-0.0214043,-0.00685791,176.956,-179.706,-179.889
0.0424528,-0.0237655,-0.0089996,176.943,-179.607,-179.911
0.0460737,-0.0245551,-0.00880915,177.005,-179.772,-179.917
0.0461146,-0.0224908,-0.010543,177.036,-179.745,-179.833
0.0515987,-0.0240393,-0.00974152,177.244,-179.771,-179.879
0.0520252,-0.0229954,-0.0138097,176.994,-179.537,-179.797
0.0500295,-0.0218953,-0.0117456,177.033,-179.625,-179.873
0.0498689,-0.0208036,-0.0142272,177.071,-179.594,-179.709
0.0475021,-0.0207836,-0.0148954,177.111,-179.648,-179.823
0.0457847,-0.0191478,-0.0166928,176.906,-179.427,-179.81
0.0424749,-0.0199803,-0.0157197,177.038,-179.68,-179.844
0.0449256,-0.0224917,-0.0126341,177.033,-179.547,-179.834
0.0437456,-0.0229683,-0.0115369,176.963,-179.732,-179.837
0.0421503,-0.0240886,-0.0117024,176.89,-179.657,-179.828
0.0362687,-0.0233655,-0.0119278,177.041,-179.702,-179.865
0.0391681,-0.0242241,-0.00997249,176.96,-179.734,-179.726
0.0408279,-0.0232309,-0.0100458,176.977,-179.548,-179.818
0.0412425,-0.0228539,-0.00769256,176.98,-179.699,-179.97
0.0398253,-0.0214375,-0.00809124,176.957,-179.6,-179.835
0.0432922,-0.0213659,-0.00847722,177.115,-179.785,-179.836
0.0434508,-0.0221514,-0.00908257,177.117,-179.7,-179.852
0.0458526,-0.0242748,-0.00788618,177.025,-179.768,-179.874
0.0485115,-0.0252869,-0.00559783,177.019,-179.601,-179.833
0.0476261,-0.0255951,-0.00979476,176.899,-179.556,-179.836
0.0498842,-0.0268995,-0.00955063,177.001,-179.621,-179.859
0.0469753,-0.0256915,-0.0125941,176.899,-179.602,-179.934
0.0479509,-0.024666,-0.0122913,176.973,-179.564,-179.923
0.0477608,-0.0232513,-0.0114642,177.007,-179.663,-179.931
0.0485928,-0.0226032,-0.0129787,176.977,-179.434,-179.895
0.0450033,-0.0215297,-0.0104387,177.016,-179.664,-179.884
0.0437613,-0.0213295,-0.0105536,177.088,-179.55,-179.837
0.0419483,-0.0244554,-0.0105219,177.133,-179.612,-179.884
0.043697,-0.0232036,-0.011623,177.092,-179.562,-179.873
0.0427644,-0.0228034,-0.0100067,177.03,-179.665,-179.942
0.0422741,-0.0249411,-0.00998494,177.061,-179.7,-179.827
0.0452441,-0.0245293,-0.0094886,177.046,-179.611,-179.803
0.0441136,-0.0261952,-0.00955008,177.136,-179.709,-179.895
0.0470713,-0.0268294,-0.00656285,177.052,-179.687,-179.875
0.0500642,-0.0243483,-0.00777883,177.028,-179.652,-179.919
0.0482337,-0.0234305,-0.0107427,177.035,-179.498,-179.789
0.0463186,-0.020718,-0.0128297,176.895,-179.736,-179.827
0.046243,-0.0190819,-0.0116488,176.905,-179.571,-179.963
0.0451517,-0.0200996,-0.0132967,177.053,-179.727,-179.824
0.0434258,-0.0204317,-0.0121204,176.978,-179.615,-179.883
0.0444595,-0.022797,-0.011691,176.982,-179.648,-179.85
0.0405007,-0.0208438,-0.00811929,177.027,-179.742,-179.942
0.0450176,-0.0246298,-0.00864823,177.083,-179.468,-179.974
0.0419271,-0.0243494,-0.00916903,176.959,-179.593,-179.91
0.0421034,-0.0263877,-0.00887557,176.994,-179.597,-179.826
0.0420961,-0.0242122,-0.0123454,177.051,-179.678,-179.896
0.0436074,-0.0275046,-0.0101564,177.023,-179.671,-179.866
0.0400621,-0.0268917,-0.0113591,176.927,-179.738,-179.801
0.0436767,-0.0260831,-0.00988194,177.055,-179.655,-179.908
0.0436132,-0.022973,-0.0108777,176.979,-179.717,-179.858
0.0430114,-0.0217938,-0.00680842,177.095,-179.659,-179.877
0.0397444,-0.021789,-0.00490546,177.106,-179.715,-179.833
0.0427354,-0.0239617,-0.00202792,177.096,-179.709,-179.984
0.0420398,-0.0241313,-0.00188792,176.985,-179.573,-179.945
0.0455993,-0.0253989,-0.00524463,177.095,-179.589,-179.903
0.0467242,-0.0260797,-0.00728938,177.071,-179.58,-179.971
0.0478836,-0.0239571,-0.0106869,177.122,-179.677,-179.905
0.0465231,-0.0274036,-0.0109331,177.071,-179.567,-179.923
0.0431069,-0.0269426,-0.0119078,177.03,-179.727,-179.829
0.0422985,-0.0272325,-0.0107545,176.933,-179.534,-179.856
0.045841,-0.0284609,-0.00711097,176.986,-179.75,-179.944
0.0465248,-0.0244178,-0.0063189,177.029,-179.695,-179.91
0.0423314,-0.0215101,-0.00491648,176.945,-179.763,-179.947
0.0425649,-0.0226681,-0.00647932,176.989,-179.611,-179.86
0.0421671,-0.0216707,-0.00523869,176.996,-179.611,-179.897
0.0430623,-0.0229126,-0.00647921,177.028,-179.675,179.999
0.0413243,-0.0226897,-0.00402962,177.01,-179.716,-179.886
0.0412596,-0.0249487,-0.00356233,177.026,-179.8,-179.976
0.0426189,-0.0268314,-0.00225996,176.935,-179.718,-179.911
0.0409887,-0.0257701,-0.00479216,176.91,-179.717,-179.927
0.0426048,-0.0247606,-0.0059013,177.017,-179.637,-179.927
0.0415529,-0.0247524,-0.0084145,177.024,-179.623,-179.935
0.0425097,-0.0236933,-0.00900698,177.031,-179.645,-179.914
0.0463108,-0.0263495,-0.0130946,176.977,-179.58,-179.943
0.0453646,-0.0269384,-0.011218,176.959,-179.526,-179.969
0.0444328,-0.0251306,-0.010848,176.916,-179.653,-179.914
0.0455965,-0.022866,-0.011494,176.95,-179.498,-179.904
0.0448429,-0.0231358,-0.00924946,177.052,-179.751,-179.821
0.0474457,-0.0240575,-0.00855572,177.121,-179.717,-179.914
0.0441205,-0.0232759,-0.00608236,177.007,-179.686,-179.946
0.0415106,-0.0209077,-0.0042704,176.866,-179.69,179.996
